時間,開盤價,最高價,最低價,收盤價,成交量,MA5,MA10,DIF12-26,MACD9,OSC,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張),買進(張),賣出(張),券償(張),使用率,借券餘額(張),差額(張),借券(張),還券(張),當沖張數,當沖率,資券互抵(張),現股當沖(張),當沖比率,買進,賣出,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超,投信持股,買進,賣出,投信持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,買賣超(張),法人持股(張),買進(張),賣出(張),法人持股比例,買賣差值,買進,賣出
2021/6/4,591,595,590,595,16073,24031,29192,2.03,-1.79,3.82,30845,202,506,298,6,0.48%,310,-15,39,27,3,0.00%,362928,-3655,1275,4930,3369,20.96%,2,3367,20.95%,19.9億,20.0億,-2839,19355078,8403,11243,74.64%,29,216724,47,18,0.84%,71,130546,137,66,0.50%,-2739,19702348,8587,11326,75.98%,1.73%,4.29%,2.56%
2021/6/7,594,595,583,592,17729,21266,29367,2.11,-1.01,3.13,30351,-494,469,934,29,0.47%,290,-20,38,18,0,0.00%,359088,-3840,5028,8868,4625,26.09%,4,4621,26.07%,27.3億,27.3億,-1705,19354597,7035,8740,74.64%,814,217538,1082,268,0.84%,1020,131566,1194,174,0.51%,129,19703701,9311,9183,75.99%,-3.40%,3.87%,7.26%
2021/6/8,590,595,588,589,14084,20401,27231,2.14,-0.38,2.52,30496,145,307,155,7,0.47%,229,-61,63,5,3,0.00%,353395,-5693,1588,7281,1862,13.22%,1,1861,13.24%,11.0億,11.0億,-3243,19351329,7605,10848,74.62%,893,218431,909,16,0.84%,740,132306,910,170,0.51%,-1610,19702066,9424,11034,75.97%,1.72%,3.03%,1.31%
2021/6/9,586,588,583,586,21575,20233,27433,1.77,0.05,1.72,30681,185,547,304,58,0.47%,79,-150,91,8,67,0.00%,346502,-6893,2733,9626,2628,12.18%,40,2588,12.00%,15.1億,15.1億,-5442,19343611,8344,13786,74.59%,462,218893,847,385,0.84%,-795,131511,224,1019,0.51%,-5775,19694015,9414,15189,75.94%,1.72%,3.37%,1.65%
2021/6/10,591,599,587,599,29742,19841,23401,2.28,0.49,1.78,30761,80,1165,1072,13,0.47%,1,-78,57,0,21,0.00%,340239,-6263,171,6434,4309,14.49%,0,4309,14.47%,25.6億,25.6億,11006,19354330,20090,9084,74.63%,479,219372,680,201,0.85%,577,132087,909,332,0.51%,12062,19705789,21679,9617,75.99%,0.59%,4.80%,4.21%
2021/6/11,602,603,600,602,24941,21614,22823,3.11,1.02,2.09,29326,-1435,414,1830,19,0.45%,0,-1,0,0,1,0.00%,316218,-24021,1051,25072,1101,4.41%,0,1101,4.41%,6.63億,6.63億,11388,19364240,18083,6694,74.67%,415,219787,657,242,0.85%,-208,131879,411,619,0.51%,11595,19715906,19151,7555,76.03%,-5.94%,1.74%,7.68%
2021/6/15,607,609,606,609,30246,24118,22692,4.25,1.66,2.58,29455,129,1109,913,67,0.45%,0,0,0,0,0,0.00%,266511,-49707,1103,50810,2204,7.29%,0,2204,7.27%,13.4億,13.4億,5649,19366831,18147,12498,74.68%,29,219816,71,42,0.85%,1221,133100,1553,332,0.51%,6899,19719747,19771,12872,76.04%,0.70%,3.95%,3.26%
2021/6/16,608,608,605,605,28625,27026,23714,4.89,2.31,2.58,29073,-382,613,976,19,0.45%,0,0,0,0,0,0.00%,220311,-46200,4565,50765,1223,4.27%,0,1223,4.26%,7.42億,7.41億,-199,19365958,14760,14959,74.68%,-144,219672,18,162,0.85%,3588,136688,4549,961,0.53%,3245,19722318,19327,16082,76.05%,-1.32%,2.24%,3.56%
2021/6/17,601,606,598,606,26477,28006,24120,5.2,2.89,2.31,29448,375,682,287,20,0.45%,16,16,0,16,0,0.00%,192045,-28266,653,28919,2095,7.91%,94,2001,7.56%,12.0億,12.1億,2280,19365962,18577,16297,74.68%,221,219893,241,20,0.85%,-393,136295,291,684,0.53%,2108,19722150,19109,17001,76.05%,1.55%,2.80%,1.24%
2021/6/18,608,608,601,603,42036,30465,25153,5.36,3.38,1.98,29506,58,515,446,11,0.46%,55,39,0,39,0,0.00%,169226,-22819,246,23065,3340,7.95%,17,3323,7.90%,20.1億,20.0億,4058,19370021,35569,31511,74.70%,-3460,216433,190,3650,0.83%,-558,135737,78,636,0.52%,40,19722191,35837,35797,76.06%,0.08%,1.33%,1.25%
2021/6/21,590,594,583,583,47340,34945,28280,3.99,3.5,0.49,31039,1533,2184,621,30,0.48%,50,-5,32,27,0,0.00%,299203,129977,138640,8663,5459,11.53%,7,5452,11.53%,32.0億,32.0億,-27905,19344756,5037,32942,74.60%,197,216630,352,155,0.84%,-1094,134643,1229,2323,0.52%,-28802,19696029,6618,35420,75.95%,3.74%,5.29%,1.55%
2021/6/22,585,588,578,578,30578,35011,29564,2.45,3.29,-0.84,31121,82,762,655,25,0.48%,55,5,15,20,0,0.00%,326779,27576,30877,3301,4946,16.18%,5,4941,16.20%,28.8億,28.8億,-9753,19334865,10972,20725,74.56%,-189,216441,492,681,0.83%,-296,134346,482,778,0.52%,-10238,19685652,11946,22185,75.91%,0.40%,3.03%,2.63%
2021/6/23,583,598,581,595,36386,36563,31795,2.15,3.06,-0.91,30156,-965,664,1522,107,0.47%,99,44,16,60,0,0.00%,320822,-5957,2555,8512,4222,11.60%,2,4220,11.57%,24.8億,25.0億,11538,19347582,22502,10965,74.61%,-60,216381,194,254,0.83%,6290,140637,7312,1022,0.54%,17768,19704600,30008,12241,75.99%,-2.80%,2.11%,4.92%
2021/6/24,598,598,588,590,19323,35133,31569,1.84,2.82,-0.98,30281,125,732,597,10,0.47%,87,-12,21,9,0,0.00%,317654,-3168,3076,6244,2182,11.29%,1,2181,11.30%,12.9億,12.9億,2358,19351420,12389,10031,74.62%,-105,216276,285,390,0.83%,243,140880,768,525,0.54%,2496,19708576,13442,10946,76.00%,0.86%,4.39%,3.54%
2021/6/25,598,598,589,591,19140,30553,30509,1.63,2.58,-0.95,30150,-131,307,412,26,0.47%,86,-1,3,4,2,0.00%,314535,-3119,8230,11349,3475,18.16%,1,3474,18.15%,20.6億,20.6億,3997,19356023,13852,9855,74.64%,-96,216180,65,161,0.83%,592,141472,1199,607,0.55%,4493,19713675,15116,10623,76.02%,-0.68%,1.98%,2.66%
2021/6/28,590,590,586,590,15402,24166,29555,1.19,2.3,-1.11,30181,31,352,292,29,0.47%,81,-5,5,0,0,0.00%,321010,6475,9576,3101,1364,8.86%,0,1364,8.86%,8.02億,8.03億,-67,19356624,9297,9364,74.64%,-231,215949,0,231,0.83%,259,141731,463,204,0.55%,-39,19714304,9760,9799,76.02%,0.46%,2.54%,2.08%
2021/6/29,598,598,591,595,30838,24218,29615,1.29,2.1,-0.81,30210,29,739,589,121,0.47%,86,5,5,21,11,0.00%,319250,-1760,1549,3309,6681,21.66%,1,6680,21.67%,39.7億,39.8億,11074,19367838,23821,12746,74.69%,-71,215878,58,129,0.83%,106,141837,735,629,0.55%,11109,19725553,24614,13504,76.07%,0.55%,3.08%,2.53%
2021/6/30,599,599,595,595,34021,23745,30154,1.45,1.97,-0.52,30094,-116,402,508,10,0.46%,110,24,5,30,1,0.00%,321441,2191,3662,1471,3082,9.06%,0,3082,9.06%,18.4億,18.4億,5057,19373284,29061,24003,74.71%,-325,260228,4,329,1.00%,256,142093,352,96,0.55%,4988,19775605,29417,24428,76.26%,-0.42%,1.32%,1.74%
2021/7/1,596,597,591,593,18720,23624,29378,1.36,1.85,-0.49,29869,-225,333,514,44,0.46%,103,-7,9,4,2,0.00%,330180,8739,9146,407,2113,11.29%,0,2113,11.29%,12.5億,12.6億,1539,19374820,12864,11325,74.71%,-201,260027,152,353,1.00%,-75,142018,141,216,0.55%,1263,19776865,13158,11894,76.26%,-1.06%,2.06%,3.12%
2021/7/2,590,593,587,588,19634,23723,27138,0.92,1.66,-0.74,30290,421,632,205,6,0.47%,97,-6,11,5,0,0.00%,333273,3093,9993,6900,2296,11.69%,1,2295,11.69%,13.5億,13.5億,-3209,19371611,10183,13392,74.70%,-694,259333,0,694,1.00%,47,142065,189,142,0.55%,-3856,19773009,10372,14228,76.25%,2.50%,3.71%,1.21%
2021/7/5,588,597,588,591,30274,26697,25432,0.78,1.49,-0.71,30422,132,585,440,13,0.47%,99,2,5,7,0,0.00%,342824,9551,12123,2572,5712,18.87%,3,5709,18.86%,33.8億,33.9億,1832,19373443,21802,19969,74.71%,-529,258804,57,586,1.00%,1184,143249,1263,79,0.55%,2487,19775496,23122,20635,76.26%,0.58%,2.40%,1.82%
2021/7/6,595,596,589,592,13831,23296,23757,0.7,1.33,-0.63,30041,-381,335,698,18,0.46%,97,-2,4,2,0,0.00%,340255,-2569,16076,18645,2102,15.20%,0,2102,15.19%,12.4億,12.4億,-50,19372563,7985,8035,74.70%,-368,258435,42,410,1.00%,-193,143056,232,426,0.55%,-611,19774054,8259,8870,76.25%,-3.08%,2.89%,5.97%
2021/7/7,590,594,588,594,17329,19958,21851,0.65,1.19,-0.54,29640,-401,411,802,10,0.46%,89,-8,8,0,0,0.00%,349849,9594,11907,2313,2631,15.18%,10,2621,15.12%,15.5億,15.5億,2147,19374710,11790,9644,74.71%,-617,257818,9,626,0.99%,-54,143002,406,460,0.55%,1476,19775530,12206,10730,76.26%,-2.61%,2.85%,5.46%
2021/7/8,595,595,588,588,21596,20533,22079,0.39,1.03,-0.64,29971,331,484,141,12,0.46%,83,-6,6,0,0,0.00%,351274,1425,3942,2517,1653,7.65%,1,1652,7.67%,9.76億,9.78億,-3831,19368759,12381,16212,74.69%,-466,257352,4,470,0.99%,-1102,141900,93,1195,0.55%,-5399,19768011,12478,17877,76.23%,1.75%,2.46%,0.71%
2021/7/9,582,585,580,584,30602,22726,23225,-0.34,0.76,-1.1,30571,600,1123,488,35,0.47%,82,-1,32,31,0,0.00%,357382,6108,10038,3930,6111,19.97%,0,6111,19.98%,35.6億,35.6億,-11877,19356882,9003,20881,74.64%,-5,257347,175,180,0.99%,-356,141543,640,996,0.55%,-12238,19755772,9818,22057,76.18%,2.60%,4.72%,2.12%
2021/7/12,595,597,590,593,33012,23274,24986,-0.11,0.58,-0.7,29885,-686,604,1267,23,0.46%,93,11,20,31,0,0.00%,359155,1773,2371,598,3675,11.13%,6,3669,11.11%,21.8億,21.8億,9217,19366237,23124,13907,74.68%,67,257414,459,392,0.99%,890,142434,949,58,0.55%,10174,19766085,24532,14357,76.22%,-2.30%,2.13%,4.42%
2021/7/13,600,608,599,607,54894,31487,27391,1.03,0.67,0.35,29114,-771,1525,2282,14,0.45%,123,30,8,40,2,0.00%,355076,-4079,6706,10785,7321,13.34%,3,7318,13.31%,44.1億,44.2億,27339,19394467,37328,9989,74.79%,284,257698,455,171,0.99%,1814,144248,2186,372,0.56%,29437,19796413,39969,10533,76.34%,-1.66%,3.22%,4.88%
2021/7/14,613,615,608,613,39670,35955,27956,2.46,1.03,1.43,29457,343,1721,1351,27,0.45%,167,44,24,68,0,0.00%,362380,7304,8734,1430,8285,20.88%,3,8282,20.87%,50.7億,50.6億,12168,19406645,22504,10336,74.84%,595,258293,1112,517,1.00%,680,144927,1194,514,0.56%,13443,19809865,24810,11367,76.40%,1.04%,5.56%,4.52%
2021/7/15,613,614,608,614,23058,36247,28390,3.58,1.54,2.04,29873,416,1118,671,30,0.46%,307,140,4,144,1,0.00%,363857,1477,4354,2877,1959,8.50%,3,1956,8.48%,12.0億,12.0億,3634,19410998,12592,8957,74.85%,31,258324,443,412,1.00%,940,145867,1313,373,0.56%,4605,19815189,14347,9742,76.41%,1.46%,5.32%,3.86%
2021/7/16,591,595,588,589,61882,42503,32615,2.64,1.76,0.88,29388,-485,2434,2879,40,0.45%,481,174,182,358,2,0.01%,363849,-8,1711,1719,6894,11.14%,9,6885,11.13%,40.7億,40.7億,-29958,19381240,11864,41822,74.74%,-714,257610,0,714,0.99%,-1715,144152,756,2471,0.56%,-32387,19783002,12620,45007,76.29%,-1.13%,4.76%,5.89%
2021/7/19,583,584,578,582,43249,44551,33912,1.18,1.65,-0.47,29764,376,1388,988,24,0.46%,165,-316,342,103,77,0.00%,372553,8704,10062,1358,5220,12.07%,2,5218,12.06%,30.3億,30.3億,-21917,19359323,7881,29799,74.65%,-1417,256193,252,1669,0.99%,-45,144107,1203,1248,0.56%,-23379,19759623,9336,32715,76.19%,1.68%,4.55%,2.87%
2021/7/20,579,584,579,581,16353,36842,34165,0,1.32,-1.32,30045,281,693,402,10,0.46%,151,-14,28,14,0,0.00%,371232,-1321,13006,14327,2112,12.92%,2,2110,12.90%,12.3億,12.3億,-4464,19354857,4089,8553,74.64%,-676,255517,60,736,0.99%,-14,144094,347,361,0.56%,-5154,19754468,4496,9650,76.18%,2.14%,5.06%,2.92%
2021/7/21,586,586,580,585,26476,34204,35079,-0.71,0.91,-1.62,29732,-313,411,718,6,0.46%,135,-16,30,14,0,0.00%,377026,5794,15464,9670,3280,12.39%,4,3276,12.38%,19.1億,19.1億,-6887,19347951,9538,16425,74.61%,260,255777,626,366,0.99%,4064,148158,4735,671,0.57%,-2563,19751886,14899,17462,76.17%,-1.25%,1.90%,3.16%
2021/7/22,589,594,587,591,27076,35007,35627,-0.71,0.59,-1.3,28521,-1211,129,1294,16,0.44%,108,-27,40,13,0,0.00%,378313,1287,3700,2413,2701,9.98%,1,2700,9.97%,15.9億,16.0億,11068,19356850,19809,8741,74.64%,39,255816,299,260,0.99%,739,148897,976,237,0.57%,11846,19761563,21084,9238,76.20%,-4.67%,0.69%,5.36%
2021/7/23,592,592,583,585,15705,25772,34138,-1.07,0.26,-1.32,28702,181,470,239,50,0.44%,100,-8,9,1,0,0.00%,375047,-3266,4536,7802,3234,20.59%,2,3232,20.60%,19.0億,19.0億,-5393,19351457,6037,11430,74.62%,-15,255801,194,209,0.99%,282,149179,562,280,0.58%,-5126,19756437,6793,11920,76.18%,1.92%,3.84%,1.92%
2021/7/26,591,591,580,580,22443,21611,33081,-1.61,-0.12,-1.5,29074,372,620,210,38,0.45%,139,39,1,48,8,0.00%,382075,7028,8857,1829,2019,9.00%,1,2018,9.02%,11.8億,11.8億,-5039,19346417,9771,14809,74.60%,58,255859,360,302,0.99%,80,149258,527,447,0.58%,-4901,19751534,10658,15559,76.16%,1.78%,3.04%,1.26%
2021/7/27,581,584,580,580,18925,22125,29484,-2.16,-0.53,-1.64,29048,-26,336,343,19,0.45%,159,20,5,25,0,0.00%,386090,4015,6471,2456,2424,12.81%,0,2424,12.81%,14.1億,14.1億,-682,19345734,11369,12051,74.60%,-100,255759,226,326,0.99%,610,149868,667,57,0.58%,-172,19751361,12262,12434,76.16%,-0.16%,2.07%,2.23%
2021/7/28,576,579,573,579,39744,24779,29491,-2.85,-0.99,-1.86,28803,-245,569,804,10,0.44%,270,111,34,145,0,0.00%,382429,-3661,8152,11813,4426,11.14%,1,4425,11.15%,25.5億,25.5億,-10093,19335641,18858,28951,74.56%,661,256420,679,18,0.99%,1995,151864,3236,1241,0.59%,-7437,19743925,22772,30210,76.13%,-0.98%,1.71%,2.69%
2021/7/29,585,585,577,583,25015,24366,29687,-2.99,-1.39,-1.6,28818,15,197,172,10,0.44%,148,-122,143,21,0,0.00%,382327,-102,3617,3719,3710,14.83%,1,3709,14.82%,21.5億,21.6億,-431,19335240,19034,19464,74.56%,-79,256341,81,160,0.99%,114,151978,344,230,0.59%,-396,19743559,19459,19854,76.13%,0.69%,1.60%,0.91%
2021/7/30,581,582,578,580,26141,26454,26113,-3.23,-1.76,-1.47,28591,-227,118,330,15,0.44%,174,26,17,43,0,0.00%,381152,-1175,1091,2266,1637,6.26%,0,1637,6.26%,9.50億,9.50億,-1488,19333812,19990,21478,74.56%,-143,256197,11,154,0.99%,-86,151891,132,219,0.59%,-1717,19741900,20133,21851,76.13%,-0.97%,0.55%,1.52%
2021/8/2,583,590,580,590,24948,26955,24283,-2.78,-1.96,-0.82,27724,-867,90,882,75,0.43%,210,36,10,46,0,0.00%,385318,4166,4306,140,2432,9.75%,0,2432,9.73%,14.2億,14.2億,8374,19342186,19498,11123,74.59%,-572,255626,1,573,0.99%,1329,153221,1440,110,0.59%,9131,19751033,20938,11806,76.17%,-3.68%,0.44%,4.12%
2021/8/3,594,594,590,594,28105,28791,25458,-1.96,-1.96,0,27160,-564,197,744,17,0.42%,255,45,8,53,0,0.00%,385226,-92,1810,1902,2379,8.46%,0,2379,8.46%,14.1億,14.1億,9815,19352002,23260,13444,74.63%,-255,255371,80,335,0.98%,-448,152773,265,713,0.59%,9112,19760146,23605,14492,76.20%,-2.30%,0.80%,3.10%
2021/8/4,598,598,594,596,23715,25585,25182,-1.06,-1.78,0.73,26832,-328,323,630,21,0.41%,322,67,9,87,11,0.00%,385444,218,2123,1905,2528,10.66%,0,2528,10.66%,15.1億,15.1億,6831,19358498,18625,11794,74.65%,-296,255075,101,397,0.98%,205,152978,490,285,0.59%,6740,19766551,19216,12475,76.22%,-1.82%,1.57%,3.38%
2021/8/5,598,598,593,596,15674,23717,24042,-0.36,-1.5,1.14,26485,-347,120,464,3,0.41%,320,-2,2,10,10,0.00%,384575,-869,523,1392,1535,9.79%,2,1533,9.78%,9.13億,9.14億,3650,19362149,10478,6828,74.66%,-1021,254054,8,1029,0.98%,-163,152816,73,236,0.59%,2466,19769019,10559,8093,76.23%,-2.49%,0.86%,3.35%
2021/8/6,596,596,588,591,13994,21287,23870,-0.14,-1.23,1.08,26403,-82,156,230,8,0.41%,215,-105,32,10,83,0.00%,384230,-345,965,1310,1372,9.80%,0,1372,9.81%,8.10億,8.13億,-609,19361539,8189,8798,74.66%,-157,253897,83,240,0.98%,-774,152041,204,978,0.59%,-1540,19767477,8476,10016,76.23%,-0.41%,1.49%,1.90%
2021/8/9,590,595,583,595,17612,19820,23387,0.07,-0.97,1.04,26259,-144,91,219,16,0.41%,205,-10,32,22,0,0.00%,385752,1522,2311,789,3314,18.82%,3,3311,18.78%,19.5億,19.5億,891,19362431,11038,10147,74.67%,-221,253676,362,583,0.98%,-269,151773,180,449,0.59%,401,19767880,11581,11179,76.23%,-0.83%,0.86%,1.69%
2021/8/10,596,596,589,591,17621,17723,23257,0.21,-0.73,0.94,26192,-67,101,166,2,0.40%,232,27,2,29,0,0.00%,381487,-4265,2744,7009,2435,13.82%,1,2434,13.82%,14.4億,14.4億,2295,19363861,12763,10468,74.67%,351,254027,454,103,0.98%,-365,151408,128,492,0.58%,2281,19769296,13345,11063,76.23%,-0.61%,0.68%,1.28%
2021/8/11,590,590,585,590,20311,17042,21314,0.08,-0.57,0.65,25866,-326,103,419,10,0.40%,214,-18,29,11,0,0.00%,386462,4975,7773,2798,3525,17.36%,0,3525,17.35%,20.7億,20.7億,4665,19368525,14752,10088,74.69%,575,254602,610,35,0.98%,-54,151354,302,356,0.58%,5186,19774481,15665,10479,76.26%,-1.78%,0.79%,2.56%
2021/8/12,586,588,584,586,16031,17114,20415,-0.24,-0.5,0.26,26050,184,249,53,12,0.40%,194,-20,29,9,0,0.00%,389847,3385,4130,745,1364,8.51%,0,1364,8.51%,7.99億,7.99億,-3129,19365650,9082,12211,74.68%,767,255369,771,4,0.98%,419,151772,587,168,0.59%,-1943,19772791,10440,12383,76.25%,1.47%,1.90%,0.42%
2021/8/13,585,585,579,581,25441,19403,20345,-0.85,-0.57,-0.28,26362,312,492,170,10,0.41%,161,-33,45,12,0,0.00%,393317,3470,4752,1282,2767,10.88%,1,2766,10.88%,16.1億,16.1億,-6666,19358984,11760,18426,74.65%,731,256100,748,17,0.99%,240,152013,706,466,0.59%,-5695,19767097,13214,18909,76.22%,1.57%,2.37%,0.80%
2021/8/16,582,586,578,584,19949,19871,19845,-1.19,-0.7,-0.5,26028,-334,147,470,11,0.40%,180,19,8,27,0,0.00%,392283,-1034,1661,2695,3669,18.39%,0,3669,18.38%,21.3億,21.4億,2587,19361571,14022,11435,74.66%,262,256362,569,307,0.99%,-353,151660,208,560,0.58%,2496,19769593,14799,12303,76.23%,-2.10%,0.95%,3.05%
2021/8/17,580,582,578,580,31845,22715,20219,-1.69,-0.9,-0.8,25992,-36,203,227,12,0.40%,243,63,8,71,0,0.00%,390852,-1431,280,1711,1925,6.04%,2,1923,6.04%,11.1億,11.2億,-4420,19356870,20831,25251,74.64%,432,256794,432,0,0.99%,-145,151515,192,337,0.58%,-4133,19765179,21455,25588,76.21%,-0.29%,0.71%,1.00%
2021/8/18,568,575,566,574,47064,28066,22554,-2.68,-1.25,-1.43,27138,1146,1339,186,7,0.42%,132,-111,136,25,0,0.00%,389178,-1674,10528,12202,7296,15.50%,5,7291,15.49%,41.5億,41.6億,-25046,19331824,11554,36600,74.55%,856,257650,1000,144,0.99%,2679,154193,2859,180,0.59%,-21511,19743667,15412,36924,76.14%,3.18%,3.71%,0.53%
2021/8/19,573,573,559,559,42133,33286,25200,-4.2,-1.84,-2.36,27608,470,1067,575,22,0.43%,561,429,30,459,0,0.01%,386826,-2352,1100,3452,5975,14.18%,7,5968,14.18%,33.6億,33.7億,-21992,19309408,7209,29200,74.46%,402,258052,468,66,1.00%,-1015,153178,569,1584,0.59%,-22605,19720638,8246,30850,76.05%,0.17%,3.03%,2.86%
2021/8/20,560,563,551,552,47741,37746,28575,-5.99,-2.67,-3.31,27948,340,863,415,108,0.43%,267,-294,450,156,0,0.00%,382753,-4073,2458,6531,12146,25.44%,16,12130,25.41%,67.4億,67.6億,-18829,19288794,17189,36018,74.38%,504,258556,540,36,1.00%,83,153261,919,836,0.59%,-18242,19700611,18647,36890,75.97%,2.08%,3.69%,1.60%
2021/8/23,560,572,559,566,34775,40712,30291,-6.42,-3.42,-3,29211,1263,2303,1016,24,0.45%,275,8,23,32,1,0.00%,383966,1213,2887,1674,5958,17.13%,1,5957,17.14%,33.7億,33.8億,-3426,19285595,19197,22623,74.37%,847,259403,866,19,1.00%,815,154077,1142,327,0.59%,-1764,19699075,21205,22969,75.96%,4.43%,8.07%,3.64%
2021/8/24,574,575,571,572,27397,39822,31269,-6.14,-3.96,-2.18,27719,-1492,280,1744,28,0.43%,294,19,6,25,0,0.00%,382745,-1221,348,1569,3322,12.13%,1,3321,12.12%,19.0億,19.0億,3070,19289850,19864,16794,74.39%,512,259915,538,26,1.00%,-360,153716,407,767,0.59%,3222,19703481,20808,17587,75.99%,-6.16%,1.19%,7.35%
2021/8/25,579,585,574,585,28868,36183,32124,-5.08,-4.19,-0.89,27513,-206,1361,1541,26,0.42%,363,69,49,118,0,0.01%,382939,194,2727,2533,4762,16.50%,18,4744,16.41%,27.5億,27.6億,6154,19296003,17865,11711,74.41%,942,260857,942,0,1.01%,311,154027,806,495,0.59%,7407,19710887,19613,12207,76.01%,-1.03%,5.85%,6.88%
2021/8/26,601,603,591,594,45027,36762,35024,-3.13,-3.98,0.84,27797,284,2051,1755,12,0.43%,434,71,67,138,0,0.01%,386954,4015,4095,80,9032,20.06%,10,9022,20.03%,53.7億,53.8億,5778,19301880,26303,20526,74.43%,1707,262564,1712,5,1.01%,-14,154014,949,963,0.59%,7471,19718458,28965,21494,76.04%,0.63%,5.88%,5.26%
2021/8/27,596,600,593,599,29460,33105,35426,-1.39,-3.46,2.07,27766,-31,1128,1145,14,0.43%,424,-10,79,71,2,0.01%,388474,1520,2170,650,1840,6.25%,0,1840,6.24%,11.0億,11.0億,10735,19312515,20054,9319,74.47%,708,263272,708,0,1.02%,2734,156748,2889,154,0.60%,14177,19732535,23651,9473,76.09%,-0.03%,4.37%,4.40%
2021/8/30,602,605,599,605,40607,34272,37492,0.45,-2.68,3.12,27423,-343,848,1174,17,0.42%,457,33,7,40,0,0.01%,389728,1254,3644,2390,2981,7.34%,1,2980,7.33%,17.9億,17.9億,19005,19331245,31560,12555,74.55%,1611,264883,1706,95,1.02%,775,157523,1053,279,0.61%,21391,19753651,34320,12929,76.18%,-0.95%,2.27%,3.23%
2021/8/31,604,614,598,614,58916,40576,40199,2.4,-1.66,4.06,26357,-1066,561,1614,13,0.41%,608,151,71,289,67,0.01%,387902,-1826,606,2432,9112,15.47%,8,9104,15.41%,55.2億,55.4億,24591,19356286,50674,26083,74.64%,701,265584,842,141,1.02%,541,158063,1677,1136,0.61%,25833,19779933,53193,27360,76.27%,-2.55%,1.27%,3.82%
2021/9/1,614,614,608,613,31243,41051,38617,4.06,-0.52,4.58,26276,-81,879,947,13,0.41%,338,-270,285,33,18,0.01%,386263,-1639,2898,4537,5687,18.20%,1,5686,18.19%,34.8億,34.8億,7479,19363645,20947,13468,74.67%,-150,265434,156,306,1.02%,606,158670,1013,407,0.61%,7935,19787749,22117,14181,76.31%,0.72%,4.55%,3.83%
2021/9/2,613,615,607,607,26715,37388,37075,5.08,0.6,4.48,26787,511,1176,661,4,0.41%,290,-48,50,11,9,0.00%,377371,-8892,699,9591,3382,12.66%,1,3381,12.66%,20.7億,20.7億,3548,19370217,17800,14252,74.70%,-319,265114,55,374,1.02%,-72,158598,572,644,0.61%,3157,19793929,18428,15271,76.33%,2.37%,5.25%,2.88%
2021/9/3,610,620,610,620,53915,42279,37692,6.5,1.78,4.72,27085,298,2673,2358,17,0.42%,340,50,29,82,3,0.01%,378071,700,4419,3719,5916,10.97%,17,5899,10.93%,36.3億,36.4億,28998,19399215,35697,6700,74.81%,625,265740,784,159,1.02%,2686,161284,2932,246,0.62%,32309,19826239,39413,7104,76.46%,0.55%,5.63%,5.08%
2021/9/6,623,638,621,631,59223,46002,40137,8.55,3.13,5.42,28363,1278,3656,2351,27,0.44%,343,3,105,108,0,0.01%,366935,-11136,1249,12385,10470,17.68%,12,10458,17.66%,65.7億,65.9億,17154,19416594,27658,10504,74.87%,552,266291,1024,472,1.03%,1589,162873,2338,749,0.63%,19295,19845758,31020,11725,76.53%,2.67%,7.71%,5.04%
2021/9/7,634,634,623,623,27423,39704,40140,9.7,4.45,5.25,27733,-630,1305,1917,18,0.43%,267,-76,79,10,7,0.00%,353793,-13142,5644,18786,5316,19.39%,4,5312,19.39%,33.3億,33.3億,-734,19415860,11317,12051,74.87%,72,266363,397,325,1.03%,106,162979,731,625,0.63%,-556,19845202,12445,13001,76.53%,-2.46%,6.26%,8.72%
2021/9/8,622,627,612,619,38714,41198,41124,9.98,5.55,4.42,25818,-1915,959,2857,17,0.40%,155,-112,95,33,50,0.00%,346655,-7138,3445,10583,7005,18.09%,6,6999,18.11%,43.4億,43.4億,7199,19423059,23279,16081,74.90%,473,266836,506,33,1.03%,-2373,160606,771,3144,0.62%,5299,19850501,24556,19258,76.55%,-5.79%,3.32%,9.11%
2021/9/9,612,620,610,619,19310,39717,38553,9.9,6.42,3.48,26157,339,891,549,3,0.40%,126,-29,37,11,3,0.00%,341547,-5108,6091,11199,4478,23.19%,4,4474,23.16%,27.5億,27.6億,-1366,19421443,9299,10665,74.89%,32,266868,118,86,1.03%,725,161332,1324,599,0.62%,-609,19849643,10741,11350,76.54%,2.48%,6.26%,3.78%
2021/9/10,615,623,614,622,16740,32282,37281,9.98,7.13,2.85,26255,98,693,588,7,0.41%,0,-126,115,0,11,0.00%,329164,-12383,1958,14341,2878,17.19%,0,2878,17.17%,17.8億,17.8億,2680,19422697,9377,6697,74.90%,-38,266830,15,53,1.03%,413,161744,559,146,0.62%,3055,19851271,9950,6896,76.55%,1.59%,5.83%,4.24%
2021/9/13,619,620,613,615,15810,23599,34801,9.58,7.62,1.95,25935,-320,664,977,7,0.40%,0,0,0,0,0,0.00%,302156,-27008,2041,29049,1114,7.05%,0,1114,7.05%,6.87億,6.85億,-2899,19419873,6179,9078,74.89%,-36,266794,11,47,1.03%,-222,161522,199,421,0.62%,-3157,19848189,6389,9546,76.54%,-2.13%,4.52%,6.65%
